,family_id,id,title,abstract,application_number,cpc,filing_date,filing_status,jurisdiction,original_assignees,priority_year,publication_date,publication_year,scope,pillar,research_category,endproduct,ingredient,subpillar
27,52101355.0,US-20170311635-A1,Cavitated Fermented Dairy Product,Cavitated fermented dairy products and methods of forming these cavitated fermented dairy products are disclosed.,US15521173,"['A23C9/123', 'A23V2400/173', 'A23V2400/321', 'A23V2400/143', 'A23V2400/249', 'A23V2400/113', 'A23B2/103', 'A23V2400/137', 'A23B2/10', 'A23V2400/147', 'A23C2260/05', 'A23V2400/175', 'A23V2400/151', 'A23V2400/125', 'A23V2400/51', 'A23L3/015', 'A23V2400/169', 'A23V2400/115', 'A23V2002/00', 'A23V2400/231']",2014-10-21,Application,US,"[{'city_name': 'Paris', 'country_code': 'FR', 'country_name': 'France', 'id': 'grid.709496.5', 'name': 'Yoplait France SAS', 'types': ['Company']}]",2014.0,2017-11-02,2017,out,,,,,
28,52462090.0,EP-4424172-A3,A PROTEINACEOUS MEAT ANALOGUE HAVING AN IMPROVED TEXTURE AND AN EXTENDED SHELF-LIFE,"The invention concerns an extended shelf-life proteinaceous meat analogue comprising vegetable proteins among which at least wheat gluten and a plasticizer said proteinaceous meat analogue having a water content of less than 20% (w/w) and a torque value at 10mn of at least 10 gram meter (g*m), as determined by a Test A. The invention is further about a method for obtaining an extended shelf-life proteinaceous meat analogue comprising the step of (i) mixing vegetable proteins among which at least vital wheat gluten and a plasticizer for obtaining a dough, (ii) heating said dough, wherein said extended shelf-life proteinaceous meat analogue has a water content of less than 20% (w/w). The invention also concerns a foodstuff comprising said extended shelf-life proteinaceous meat analogue and the method for obtaining said foodstuff.",EP24182765.8,"['A23V2002/00', 'A23V2200/20', 'A23J3/22', 'A23J3/18', 'A23V2250/5486', 'A23L29/00', 'A23J3/227', 'A23V2200/262']",2015-09-07,Application,EP,"[{'country_code': 'BE', 'country_name': 'Belgium', 'id': 'grid.670633.7', 'name': 'Tereos Starch and Sweeteners Belgium', 'types': ['Other']}]",2014.0,2025-03-05,2025,in,PB,End product formulation,Meat,,
29,52462090.0,US-11666069-B2,Proteinaceous meat analogue having an improved texture and an extended shelf-life,"An extended shelf-life proteinaceous meat analogue comprising vegetable proteins, including at least wheat gluten, and a plasticizer. Said proteinaceous meat analogue has a water content of less than 20% (w/w) and a torque value at 10 mn of at least 10 gram meter (g*m), as determined by a test A. A method for obtaining an extended shelf-life proteinaceous meat analogue comprises the steps of (i) mixing vegetable proteins, including at least vital wheat gluten, and a plasticizer for obtaining a dough, and (ii) heating said dough, wherein said extended shelf-life proteinaceous meat analogue has a water content of less than 20% (w/w). A foodstuff comprises said extended shelf-life proteinaceous meat analogue and the method for obtaining said foodstuff.",US17530304,"['A23J3/22', 'A23J3/18', 'A23V2200/20', 'A23V2250/5486', 'A23J3/227', 'A23V2200/262', 'A23L29/00', 'A23V2002/00']",2021-11-18,Grant,US,"[{'country_code': 'BE', 'country_name': 'Belgium', 'id': 'grid.670633.7', 'name': 'Tereos Starch and Sweeteners Belgium', 'types': ['Other']}]",2014.0,2023-06-06,2023,in,PB,End product formulation,Meat,,
30,52589630.0,US-20170360051-A1,LOW-FAT FRIED PRODUCT AND METHOD FOR PRODUCING SAME,"The present invention concerns a fried product. More specifically, the invention relates to a fried product obtained from a composition comprising flour, yeast, microalgal flour and a drinkable liquid and having a low fat content relative to the standard composition of said fried product.
    The invention also relates to the method for producing said fried products.",US15537307,"['A23L29/256', 'A21D2/08', 'A21D13/60', 'A21D13/062', 'A23L17/60', 'A23L29/20', 'A21D2/267', 'A21D13/066', 'A21D2/181', 'A23V2002/00', 'A23L5/11', 'A23L29/065', 'C12N1/12']",2015-12-17,Application,US,"[{'city_name': 'Lestrem', 'country_code': 'FR', 'country_name': 'France', 'id': 'grid.437453.2', 'linkout': ['https://fr.roquette.com/'], 'name': 'Roquette Freres SA', 'types': ['Company']}]",2014.0,2017-12-21,2017,out,,,,,
31,52589630.0,EP-3232794-A1,LOW-FAT FRIED PRODUCT AND METHOD FOR PRODUCING SAME,"The present invention concerns a fried product. More specifically, the invention relates to a fried product obtained from a composition comprising flour, yeast, seaweed meal and a drinkable liquid and having a low fat content relative to the standard composition of said fried product. The invention also concerns the method for producing said fried products.",EP15823654.7,"['A23L17/60', 'A21D13/062', 'A23V2002/00', 'A21D2/267', 'A21D13/60', 'A23L29/20', 'C12N1/12', 'A23L29/256', 'A23L5/11', 'A23L29/065', 'A21D13/066', 'A21D2/181', 'A21D2/08']",2015-12-17,Application,EP,"[{'city_name': 'Lestrem', 'country_code': 'FR', 'country_name': 'France', 'id': 'grid.437453.2', 'linkout': ['https://fr.roquette.com/'], 'name': 'Roquette Freres SA', 'types': ['Company']}]",2014.0,2017-10-25,2017,out,,,,,
32,52596486.0,EP-4627930-A3,VARIANTS OF CHYMOSIN WITH IMPROVED MILK-CLOTTING PROPERTIES,Variants of chymosin with improved milk-clotting properties.,EP25169128.3,"['A23C19/04', 'A23C19/041', 'C12N9/6483', 'A23K20/147', 'C12Y304/23004', 'A23C9/1209']",2015-02-26,Application,EP,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2014.0,2026-03-04,2026,in,PB,End product formulation,Cheese,,
33,52596486.0,US-20240084281-A1,VARIANTS OF CHYMOSIN WITH IMPROVED MILK-CLOTTING PROPERTIES,Variants of chymosin with improved milk-clotting properties are disclosed.,US18497758,"['C12N9/6483', 'A23C19/04', 'A23K20/147', 'A23C19/041', 'A23C9/1209', 'C12Y304/23004']",2023-10-30,Application,US,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2014.0,2024-03-14,2024,in,PB,End product formulation,Cheese,,
34,52673981.0,US-20230080653-A1,MEAT SUBSTITUTE,"Described herein is an edible formulation, suitable for vegans, that comprises edible fungal particles of a filamentous fungus and calcium ions.",US17990954,"['A23L13/424', 'A23L33/185', 'A23J3/20', 'A23J3/227', 'A23V2002/00', 'A23L29/015', 'C12R2001/77', 'A23L13/426', 'A23L13/00', 'A23J1/00', 'C12N1/145', 'A23L33/16', 'A23V2200/13', 'A23L31/00', 'A23L33/175']",2022-11-21,Application,US,"[{'city_name': 'Stokesley', 'country_code': 'GB', 'country_name': 'United Kingdom', 'id': 'grid.470622.5', 'latitude': 54.459724, 'linkout': ['http://www.quorn.co.uk/'], 'longitude': -1.180654, 'name': 'Marlow Foods Ltd', 'types': ['Company']}]",2015.0,2023-03-16,2023,in,F,End product formulation,Meat,,BF
35,52673981.0,US-20180014567-A1,EDIBLE FUNGI,"An edible formulation, suitable for vegans, comprises edible fungal particles of a filamentous fungus and calcium ions.",US15546716,"['A23L33/175', 'A23L13/426', 'A23J3/20', 'A23L33/16', 'A23J1/00', 'C12N1/145', 'A23V2200/13', 'A23V2002/00', 'A23L31/00', 'A23L13/424', 'C12R2001/77', 'A23L29/015', 'A23L13/00', 'A23L33/185', 'A23J3/227']",2016-01-22,Application,US,"[{'city_name': 'Stokesley', 'country_code': 'GB', 'country_name': 'United Kingdom', 'id': 'grid.470622.5', 'latitude': 54.459724, 'linkout': ['http://www.quorn.co.uk/'], 'longitude': -1.180654, 'name': 'Marlow Foods Ltd', 'types': ['Company']}]",2015.0,2018-01-18,2018,in,F,End product formulation,Meat,,BF
36,54151156.0,US-20170079298-A1,YOGURT WITH REDUCED RIPENING,"The present invention relates to a process for the production of a fermented milk product, preferably yogurt, comprising fermenting milk with lactic acid bacteria and contacting the milk with a polypeptide having chymosin activity having a C/P ratio higher than the C/P ratio of bovine chymosin.",US15267225,"['C12N9/6483', 'A23C9/1275', 'C12Y304/23004', 'A23C9/1234']",2016-09-16,Application,US,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2015.0,2017-03-23,2017,out,,,,,
37,54151156.0,ES-3023033-T3,YOGURT WITH REDUCED RIPENING,"The present invention relates to a process for producing a fermented dairy product, preferably yogurt, comprising fermenting milk with lactic acid bacteria and contacting the milk with a polypeptide having chymosin activity that has a C/P ratio greater than the C/P ratio of bovine chymosin. (Automatic translation with Google Translate, no legal value)",ES15185867,"['C12Y304/23004', 'A23C9/1275', 'C12N9/6483', 'A23C9/1234']",2015-09-18,Grant,ES,"[{'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2015.0,2025-05-29,2025,out,,,,,
38,54782666.0,EP-3214949-A1,USE OF ALPHA-CYCLODEXTRIN IN THE PRODUCTION OF FOOD,"The invention relates to the use of &#945;-cyclodextrin as an emulsifier and thickening agent in the production of spreadable and firm food, wherein the food, with respect to the weight thereof, contains 10 - 45 wt.% oil and/or fat, water, 4 - 7 wt.-% &#945;-cyclodextrin and protein and oil and/or fat on the one hand, and on the other hand, water is in a weight ratio of 1:10 - 10:1.",EP15804687.0,"['A23V2200/264', 'A23V2002/00', 'A23L13/60', 'A23L29/219', 'A23L29/10', 'A23L13/65']",2015-11-09,Application,EP,"[{'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.763166.3', 'name': 'NovaTaste Germany GmbH', 'types': ['Company']}]",2014.0,2017-09-13,2017,out,,,,,
39,54782666.0,DE-102014016378-A1,Use of α-cyclodextrin in the production of spreadable foods,"The invention relates to the use of &#945;-cyclodextrin in the production of spreadable foods containing oil and / or fat on the one hand and water on the other hand in a weight ratio of 1:20 to 20: 1, in an amount of 1 to 8 wt .-% , based on the finished food.",DE102014016378.4,"['A23L13/65', 'A23V2200/264', 'A23L13/60', 'A23V2002/00', 'A23L29/219', 'A23L29/10']",2014-11-07,Application,DE,"[{'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.763166.3', 'name': 'NovaTaste Germany GmbH', 'types': ['Company']}]",2014.0,2016-05-12,2016,out,,,,,
40,54848559.0,US-20250143988-A1,COMPOSTITION WITH STABILIZED TASTE AND ODOR,"Suggested is a composition with stabilized taste and/or odor, comprising
(a) [6]-paradol and(b) at least one mono- or polyunsaturated C8-C22 fatty acid or its monohydric or polyhydric C1-C18 aliphatic alcohols ester.
",US19010507,"['A61Q19/00', 'A23V2002/00', 'A61K8/35', 'A61Q19/02', 'A61K8/347', 'A61K8/375', 'A61Q19/007', 'A61Q19/005', 'A61K8/922', 'A61K2800/522', 'A61Q1/10', 'A61Q19/08', 'A61K8/671', 'A23B2/75', 'A61K8/361', 'A61Q13/00', 'A61K2800/524', 'A61Q19/10', 'A61Q19/06', 'A61Q1/02', 'A23L27/70', 'A61Q1/06', 'A61Q5/02', 'A23B20/30', 'A61Q5/12', 'A23L29/035']",2025-01-06,Application,US,"[{'city_name': 'Holzminden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.480394.2', 'linkout': ['https://www.symrise.com/'], 'name': 'Symrise AG', 'types': ['Company']}]",2015.0,2025-05-08,2025,out,,,,,
41,54848559.0,US-12226501-B2,Composition with stabilized taste and odor,"Suggested is a composition with stabilized taste and/or odor, comprising (a) [6]-paradol and (b) at least one mono- or polyunsaturated C8-C22 fatty acid or its monohydric or polyhydric C1-C18 aliphatic alcohols ester.",US15780317,"['A23L29/035', 'A61Q5/02', 'A61K2800/524', 'A61Q1/10', 'A61Q1/02', 'A23L27/70', 'A61Q19/06', 'A61K8/922', 'A23D9/06', 'A23B2/75', 'A61Q19/02', 'A61K2800/522', 'A23B20/30', 'A61Q1/06', 'A61Q19/005', 'A61Q19/08', 'A61K8/347', 'A23L3/3499', 'A61Q19/007', 'A61Q5/12', 'A61K8/671', 'A61K8/361', 'A61K8/375', 'A61K8/35', 'A61Q19/10', 'A61Q13/00', 'A23V2002/00', 'A61Q19/00']",2015-12-10,Grant,US,"[{'city_name': 'Holzminden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.480394.2', 'linkout': ['https://www.symrise.com/'], 'name': 'Symrise AG', 'types': ['Company']}]",2015.0,2025-02-18,2025,out,,,,,
42,55027724.0,EP-4477092-A3,USE OF 4-HYDROXYACETOPHENONE TO STABILIZE TASTE AND ODOR,"Suggested is a composition with stabilized taste and / or odor, comprising
(a) 4-hydroxyacetophenone and
(b) at least one mono- or polyunsaturated C8-C22 fatty acid or its monohydric or polyhydric C1-C18 aliphatic alcohols ester,
on condition that in case component (b) represents a mono- or polyunsaturated C8-C22 fatty acid glycerol ester or decyl oleate, component (a) is present in an amount from 0.01 to 0.1 wt.-percent based on the total weight of the composition.",EP24210133.5,"['A61Q19/02', 'A61K8/361', 'A23L29/03', 'A23D9/007', 'A23L29/035', 'A61Q1/06', 'A61Q5/12', 'A23L29/04', 'A23B2/75', 'C11C3/02', 'A23B2/729', 'C11B5/0035', 'A23L33/12', 'A61Q1/00', 'A61Q19/10', 'A61Q1/04', 'A61Q19/00', 'A23B2/742', 'A61Q13/00', 'C11C3/003', 'A61K2800/522', 'A61K8/35', 'A61Q5/02', 'C11B5/0007', 'A61K8/922', 'A23V2002/00', 'A61Q1/08', 'A61Q19/08', 'A61Q19/007', 'A61Q1/10']",2015-12-16,Application,EP,"[{'city_name': 'Holzminden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.480394.2', 'linkout': ['https://www.symrise.com/'], 'name': 'Symrise AG', 'types': ['Company']}]",2015.0,2025-02-26,2025,out,,,,,
43,55027724.0,US-11540987-B2,Composition with stabilized taste and odor (II),"Suggested is a composition with stabilized taste and/or odor, comprising (a) at least one acetophenone derivative of formula (I) wherein R1 stands for hydrogen or methyl, and R2 stands for hydrogen, hydroxyl or a &#8212;OCH3 group, or a cosmetically pharmaceutically acceptable salt thereof, and (b) at least one mono- or polyunsaturated C8-C22 fatty acid or its monohydric polyhydric C1-C18 alkyl alcohols ester.
    
      
        
        
          
          
        
      
    ",US15781321,"['A23L29/035', 'C11C3/02', 'A61K8/35', 'A61Q19/00', 'A61K2800/522', 'A61Q19/10', 'A61Q19/02', 'A23V2002/00', 'A23L29/04', 'A61Q1/04', 'A61K8/922', 'A61Q1/10', 'C11B5/0007', 'A61K8/361', 'A61Q1/06', 'A61Q5/02', 'A61Q13/00', 'C11C3/003', 'A23B2/729', 'A61Q1/00', 'A61Q19/007', 'A23L33/12', 'A61Q19/08', 'A61Q1/08', 'A23D9/007', 'A23B2/742', 'A61Q5/12', 'A23B2/75', 'C11B5/0035', 'A23L3/3499', 'A23L29/03']",2015-12-16,Grant,US,"[{'city_name': 'Holzminden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.480394.2', 'linkout': ['https://www.symrise.com/'], 'name': 'Symrise AG', 'types': ['Company']}]",2015.0,2023-01-03,2023,out,,,,,
44,55079936.0,EP-4549508-A3,METHOD FOR PRODUCING ALKYL CELLULOSE,Provided is methyl cellulose having a high viscosity and not having an excessively high gel strength.,EP25165131.1,"['A23V2002/00', 'A23L27/80', 'A23D9/00', 'A23V2200/14', 'A23V2250/51088', 'A23L29/262', 'A23V2300/24', 'C08B11/02', 'C08L1/28', 'A23D7/003', 'C08B1/08']",2015-12-10,Application,EP,"[{'city_name': 'Wiesbaden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.655235.2', 'name': 'SE Tylose GmbH and Co KG', 'types': ['Company']}, {'city_name': 'Tokyo', 'country_code': 'JP', 'country_name': 'Japan', 'id': 'grid.471341.4', 'linkout': ['http://www.shinetsu.co.jp/en/'], 'name': 'Shin-Etsu Chemical Co Ltd', 'types': ['Company']}]",2014.0,2025-05-14,2025,in,PB,Ingredient optimisation,Meat,"Emulsions, gels, and binders",
45,55079936.0,US-11089804-B2,Oil-in-water type composition and food using same,"An oil-in-water type composition which can provide a chewy texture both in a non-cooked state and a heated state and does not show water/oil separation, including: an alkyl cellulose, a 1% by mass aqueous solution of which has a viscosity at 20&#176; C. of from 4,000 to 11,000 mPa&#183;s when measured with a Brookfield type viscometer and a 1.5% by mass aqueous solution of which has a storage modulus G&#8242; (65&#176; C.) at 65&#176; C. of from 2,500 to 4,500 Pa; an edible oil or fat; and water. Also provided is a food using the alkyl cellulose.",US15534417,"['C08B11/02', 'A23D7/003', 'A23L27/80', 'A23V2200/14', 'A23L29/262', 'A23V2002/00', 'C08B1/08', 'C08L1/28', 'A23V2250/51088', 'A23V2300/24', 'A23D9/00']",2015-12-10,Grant,US,"[{'city_name': 'Wiesbaden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.655235.2', 'name': 'SE Tylose GmbH and Co KG', 'types': ['Company']}, {'city_name': 'Tokyo', 'country_code': 'JP', 'country_name': 'Japan', 'id': 'grid.471341.4', 'linkout': ['http://www.shinetsu.co.jp/en/'], 'name': 'Shin-Etsu Chemical Co Ltd', 'types': ['Company']}]",2014.0,2021-08-17,2021,in,PB,Ingredient optimisation,Meat,"Emulsions, gels, and binders",
46,55083323.0,US-10993915-B2,"Microparticles for encapsulating probiotics, obtaining said microparticles and uses thereof","The invention relates to self-assembling microparticles comprising a solid matrix and probiotic bacteria, wherein the solid matrix comprises soybean protein and a divalent or trivalent metal, and wherein the probiotic bacteria are distributed throughout the solid matrix; said matrix protects said probiotic bacteria during processing, storage, as well as during transit through the gastrointestinal tract, thus prolonging their lifetime and facilitating release into the intestine and improving their probiotic effect. The present invention also relates to the method for obtaining the self-assembling microparticles and to the products and compositions incorporating them.",US16061551,"['A61K9/1652', 'A23B2/93', 'A23Y2220/67', 'A61K9/1658', 'A61K9/0048', 'A23L33/135', 'A23K20/24', 'A61K35/745', 'A23K40/30', 'A23L29/045', 'A23K20/147', 'A23L3/46', 'A61K35/747', 'A23V2002/00', 'A61K9/1694', 'A23Y2220/17', 'A23K40/10', 'A23K10/18', 'A23V2400/169', 'A61K9/1611', 'A23L33/185', 'A23L29/20', 'A23P10/30', 'A23V2400/125', 'A23L33/16', 'A23L29/015', 'A23L29/281', 'A61K9/1623', 'A23L29/294', 'A61K2035/115']",2016-12-16,Grant,US,"[{'city_name': 'Pamplona', 'country_code': 'ES', 'country_name': 'Spain', 'id': 'grid.5924.a', 'latitude': 42.801388, 'linkout': ['http://www.unav.edu/'], 'longitude': -1.659722, 'name': 'University of Navarra', 'types': ['Education']}]",2015.0,2021-05-04,2021,out,,,,,
